scale,policy,instance_idx,solved,cumulative_flips,best_flips,n_tries,time_s
n5,minbreak,0,True,227,9,10,0.0053
n5,minbreak,1,True,250,6,10,0.0054
n5,minbreak,2,True,202,9,10,0.0048
n5,minbreak,3,True,356,5,10,0.0069
n5,minbreak,4,True,290,8,10,0.006
n5,minbreak,5,True,193,2,10,0.0047
n5,minbreak,6,True,306,4,10,0.0062
n5,minbreak,7,True,369,7,10,0.0069
n5,minbreak,8,True,237,7,10,0.0053
n5,minbreak,9,True,237,6,10,0.0053
n5,minbreak,10,True,202,8,10,0.0047
n5,minbreak,11,True,224,5,10,0.0048
n5,minbreak,12,True,377,9,10,0.0071
n5,minbreak,13,True,210,4,10,0.0049
n5,minbreak,14,True,177,9,10,0.0043
n5,minbreak,15,True,175,6,10,0.0044
n5,minbreak,16,True,262,12,10,0.0055
n5,minbreak,17,True,165,5,10,0.0041
n5,minbreak,18,True,864,6,10,0.0135
n5,minbreak,19,True,317,5,10,0.0063
n5,minbreak,20,True,224,7,10,0.005
n5,minbreak,21,True,191,8,10,0.0045
n5,minbreak,22,True,372,7,10,0.0071
n5,minbreak,23,True,1181,5,10,0.0185
n5,minbreak,24,True,225,5,10,0.0051
n5,minbreak,25,True,168,7,10,0.0043
n5,minbreak,26,True,385,7,10,0.0071
n5,minbreak,27,True,172,4,10,0.0043
n5,minbreak,28,True,203,6,10,0.0048
n5,minbreak,29,True,331,3,10,0.0065
n5,minbreak,30,True,203,11,10,0.0048
n5,minbreak,31,True,275,6,10,0.0059
n5,minbreak,32,True,460,7,10,0.0083
n5,minbreak,33,True,461,5,10,0.0082
n5,minbreak,34,True,277,7,10,0.0057
n5,minbreak,35,True,204,5,10,0.0048
n5,minbreak,36,True,210,6,10,0.0049
n5,minbreak,37,True,138,4,10,0.0039
n5,minbreak,38,True,157,8,10,0.004
n5,minbreak,39,True,145,3,10,0.0038
n5,minbreak,40,True,575,11,10,0.0099
n5,minbreak,41,True,476,8,10,0.0086
n5,minbreak,42,True,168,6,10,0.0042
n5,minbreak,43,True,164,3,10,0.004
n5,minbreak,44,True,237,6,10,0.0051
n5,minbreak,45,True,206,7,10,0.0048
n5,minbreak,46,True,214,4,10,0.0049
n5,minbreak,47,True,222,3,10,0.005
n5,minbreak,48,True,204,4,10,0.0048
n5,minbreak,49,True,265,4,10,0.0055
n5,minbreak,50,True,209,8,10,0.0049
n5,minbreak,51,True,191,6,10,0.0046
n5,minbreak,52,True,259,10,10,0.0055
n5,minbreak,53,True,274,3,10,0.0057
n5,minbreak,54,True,256,6,10,0.0055
n5,minbreak,55,True,210,3,10,0.0048
n5,minbreak,56,True,187,5,10,0.0045
n5,minbreak,57,True,231,10,10,0.0052
n5,minbreak,58,True,2099,4,10,0.0315
n5,minbreak,59,True,210,5,10,0.0047
n5,minbreak,60,True,266,10,10,0.0055
n5,minbreak,61,True,171,5,10,0.0043
n5,minbreak,62,True,143,4,10,0.0037
n5,minbreak,63,True,286,8,10,0.0057
n5,minbreak,64,True,1630,7,10,0.0248
n5,minbreak,65,True,282,6,10,0.0058
n5,minbreak,66,True,230,8,10,0.0052
n5,minbreak,67,True,257,9,10,0.0055
n5,minbreak,68,True,346,5,10,0.0066
n5,minbreak,69,True,312,6,10,0.0063
n5,minbreak,70,True,195,8,10,0.0046
n5,minbreak,71,True,263,5,10,0.0057
n5,minbreak,72,True,298,11,10,0.0062
n5,minbreak,73,True,332,9,10,0.0066
n5,minbreak,74,True,215,4,10,0.005
n5,minbreak,75,True,310,6,10,0.006
n5,minbreak,76,True,212,7,10,0.0048
n5,minbreak,77,True,281,11,10,0.0058
n5,minbreak,78,True,174,6,10,0.0041
n5,minbreak,79,True,363,3,10,0.0069
n5,minbreak,80,True,298,9,10,0.006
n5,minbreak,81,True,168,4,10,0.0042
n5,minbreak,82,True,215,8,10,0.0047
n5,minbreak,83,True,235,4,10,0.005
n5,minbreak,84,True,714,2,10,0.0115
n5,minbreak,85,True,2133,12,10,0.032
n5,minbreak,86,True,166,5,10,0.0042
n5,minbreak,87,True,384,5,10,0.0071
n5,minbreak,88,True,304,9,10,0.006
n5,minbreak,89,True,174,6,10,0.0044
n5,minbreak,90,True,167,5,10,0.0042
n5,minbreak,91,True,408,4,10,0.0075
n5,minbreak,92,True,246,6,10,0.0053
n5,minbreak,93,True,150,6,10,0.0037
n5,minbreak,94,True,149,3,10,0.0039
n5,minbreak,95,True,191,6,10,0.0045
n5,minbreak,96,True,282,7,10,0.0058
n5,minbreak,97,True,215,4,10,0.005
n5,minbreak,98,True,208,8,10,0.0049
n5,minbreak,99,True,177,7,10,0.0043
n5,noveltyplus,0,True,181,9,10,0.0048
n5,noveltyplus,1,True,157,6,10,0.0041
n5,noveltyplus,2,True,150,4,10,0.0042
n5,noveltyplus,3,True,226,7,10,0.0052
n5,noveltyplus,4,True,223,9,10,0.0051
n5,noveltyplus,5,True,176,6,10,0.0045
n5,noveltyplus,6,True,162,8,10,0.0042
n5,noveltyplus,7,True,122,5,10,0.0036
n5,noveltyplus,8,True,97,6,10,0.0033
n5,noveltyplus,9,True,167,9,10,0.0045
n5,noveltyplus,10,True,149,5,10,0.004
n5,noveltyplus,11,True,106,6,10,0.0032
n5,noveltyplus,12,True,154,7,10,0.0041
n5,noveltyplus,13,True,149,5,10,0.0042
n5,noveltyplus,14,True,160,6,10,0.0041
n5,noveltyplus,15,True,127,6,10,0.0038
n5,noveltyplus,16,True,153,9,10,0.0041
n5,noveltyplus,17,True,125,5,10,0.0036
n5,noveltyplus,18,True,223,6,10,0.005
n5,noveltyplus,19,True,135,7,10,0.0038
n5,noveltyplus,20,True,162,10,10,0.0042
n5,noveltyplus,21,True,141,2,10,0.0039
n5,noveltyplus,22,True,128,1,10,0.0038
n5,noveltyplus,23,True,326,6,10,0.0067
n5,noveltyplus,24,True,103,6,10,0.0034
n5,noveltyplus,25,True,132,7,10,0.0039
n5,noveltyplus,26,True,189,4,10,0.0045
n5,noveltyplus,27,True,139,8,10,0.0039
n5,noveltyplus,28,True,143,6,10,0.0041
n5,noveltyplus,29,True,112,5,10,0.0035
n5,noveltyplus,30,True,171,7,10,0.0045
n5,noveltyplus,31,True,195,5,10,0.0048
n5,noveltyplus,32,True,176,4,10,0.0044
n5,noveltyplus,33,True,251,6,10,0.0055
n5,noveltyplus,34,True,169,8,10,0.0044
n5,noveltyplus,35,True,167,8,10,0.0044
n5,noveltyplus,36,True,92,5,10,0.0032
n5,noveltyplus,37,True,148,6,10,0.0041
n5,noveltyplus,38,True,173,5,10,0.0043
n5,noveltyplus,39,True,152,4,10,0.004
n5,noveltyplus,40,True,267,8,10,0.0057
n5,noveltyplus,41,True,168,4,10,0.0043
n5,noveltyplus,42,True,147,6,10,0.004
n5,noveltyplus,43,True,95,6,10,0.0031
n5,noveltyplus,44,True,124,5,10,0.0036
n5,noveltyplus,45,True,128,6,10,0.0038
n5,noveltyplus,46,True,167,4,10,0.0043
n5,noveltyplus,47,True,139,6,10,0.0039
n5,noveltyplus,48,True,161,9,10,0.0043
n5,noveltyplus,49,True,152,3,10,0.0041
n5,noveltyplus,50,True,128,5,10,0.0038
n5,noveltyplus,51,True,182,13,10,0.0046
n5,noveltyplus,52,True,219,8,10,0.0051
n5,noveltyplus,53,True,180,1,10,0.0045
n5,noveltyplus,54,True,103,8,10,0.0034
n5,noveltyplus,55,True,194,8,10,0.0047
n5,noveltyplus,56,True,102,3,10,0.0033
n5,noveltyplus,57,True,146,6,10,0.0041
n5,noveltyplus,58,True,488,8,10,0.0091
n5,noveltyplus,59,True,142,5,10,0.004
n5,noveltyplus,60,True,172,9,10,0.0043
n5,noveltyplus,61,True,179,5,10,0.0046
n5,noveltyplus,62,True,141,2,10,0.0039
n5,noveltyplus,63,True,113,5,10,0.0034
n5,noveltyplus,64,True,186,9,10,0.0046
n5,noveltyplus,65,True,147,5,10,0.0041
n5,noveltyplus,66,True,93,3,10,0.0033
n5,noveltyplus,67,True,134,8,10,0.0039
n5,noveltyplus,68,True,174,5,10,0.0044
n5,noveltyplus,69,True,127,4,10,0.0038
n5,noveltyplus,70,True,158,5,10,0.0042
n5,noveltyplus,71,True,182,8,10,0.0046
n5,noveltyplus,72,True,180,10,10,0.0046
n5,noveltyplus,73,True,169,5,10,0.0044
n5,noveltyplus,74,True,152,3,10,0.0042
n5,noveltyplus,75,True,161,7,10,0.0041
n5,noveltyplus,76,True,190,6,10,0.0046
n5,noveltyplus,77,True,164,10,10,0.0043
n5,noveltyplus,78,True,122,9,10,0.0035
n5,noveltyplus,79,True,195,10,10,0.0047
n5,noveltyplus,80,True,398,2,10,0.0078
n5,noveltyplus,81,True,169,7,10,0.0043
n5,noveltyplus,82,True,195,9,10,0.0047
n5,noveltyplus,83,True,136,5,10,0.0038
n5,noveltyplus,84,True,250,11,10,0.0054
n5,noveltyplus,85,True,191,5,10,0.0047
n5,noveltyplus,86,True,159,6,10,0.0042
n5,noveltyplus,87,True,131,3,10,0.0037
n5,noveltyplus,88,True,182,5,10,0.0045
n5,noveltyplus,89,True,125,6,10,0.0037
n5,noveltyplus,90,True,147,10,10,0.0041
n5,noveltyplus,91,True,120,5,10,0.0036
n5,noveltyplus,92,True,200,7,10,0.0048
n5,noveltyplus,93,True,88,6,10,0.0029
n5,noveltyplus,94,True,172,6,10,0.0044
n5,noveltyplus,95,True,153,6,10,0.004
n5,noveltyplus,96,True,146,9,10,0.004
n5,noveltyplus,97,True,106,5,10,0.0035
n5,noveltyplus,98,True,163,8,10,0.0044
n5,noveltyplus,99,True,208,8,10,0.0048
n5,interian(n5),0,True,229,8,10,0.0192
n5,interian(n5),1,True,113,4,10,0.01
n5,interian(n5),2,True,153,6,10,0.0129
n5,interian(n5),3,True,174,7,10,0.017
n5,interian(n5),4,True,110,6,10,0.0098
n5,interian(n5),5,True,185,9,10,0.0155
n5,interian(n5),6,True,185,7,10,0.0153
n5,interian(n5),7,True,205,5,10,0.0168
n5,interian(n5),8,True,179,7,10,0.015
n5,interian(n5),9,True,160,6,10,0.0136
n5,interian(n5),10,True,229,8,10,0.0186
n5,interian(n5),11,True,117,5,10,0.0101
n5,interian(n5),12,True,208,10,10,0.0171
n5,interian(n5),13,True,137,5,10,0.0118
n5,interian(n5),14,True,115,7,10,0.01
n5,interian(n5),15,True,118,5,10,0.0105
n5,interian(n5),16,True,174,9,10,0.0145
n5,interian(n5),17,True,107,5,10,0.0095
n5,interian(n5),18,True,275,8,10,0.0218
n5,interian(n5),19,True,196,9,10,0.0162
n5,interian(n5),20,True,126,7,10,0.011
n5,interian(n5),21,True,143,10,10,0.0123
n5,interian(n5),22,True,185,5,10,0.0153
n5,interian(n5),23,True,165,5,10,0.0139
n5,interian(n5),24,True,165,5,10,0.014
n5,interian(n5),25,True,177,11,10,0.0148
n5,interian(n5),26,True,224,6,10,0.0181
n5,interian(n5),27,True,163,5,10,0.0137
n5,interian(n5),28,True,211,6,10,0.0174
n5,interian(n5),29,True,199,9,10,0.0164
n5,interian(n5),30,True,158,3,10,0.0135
n5,interian(n5),31,True,123,4,10,0.0108
n5,interian(n5),32,True,223,11,10,0.0182
n5,interian(n5),33,True,236,8,10,0.0191
n5,interian(n5),34,True,177,8,10,0.0148
n5,interian(n5),35,True,147,8,10,0.0127
n5,interian(n5),36,True,202,8,10,0.0168
n5,interian(n5),37,True,145,6,10,0.0124
n5,interian(n5),38,True,245,11,10,0.0197
n5,interian(n5),39,True,158,7,10,0.0133
n5,interian(n5),40,True,172,4,10,0.0143
n5,interian(n5),41,True,184,3,10,0.0152
n5,interian(n5),42,True,163,5,10,0.0138
n5,interian(n5),43,True,146,8,10,0.0123
n5,interian(n5),44,True,169,7,10,0.0141
n5,interian(n5),45,True,163,8,10,0.0138
n5,interian(n5),46,True,168,5,10,0.0141
n5,interian(n5),47,True,138,6,10,0.0119
n5,interian(n5),48,True,180,7,10,0.0151
n5,interian(n5),49,True,143,6,10,0.0122
n5,interian(n5),50,True,154,3,10,0.0131
n5,interian(n5),51,True,282,11,10,0.0226
n5,interian(n5),52,True,233,7,10,0.0189
n5,interian(n5),53,True,207,5,10,0.017
n5,interian(n5),54,True,161,3,10,0.0136
n5,interian(n5),55,True,163,4,10,0.0137
n5,interian(n5),56,True,233,9,10,0.0189
n5,interian(n5),57,True,251,3,10,0.0205
