scale,policy,instance_idx,solved,cumulative_flips,best_flips,n_tries,time_s
n12,minbreak,0,True,7324,16,10,0.3093
n12,minbreak,1,True,1242,25,10,0.0579
n12,minbreak,2,True,925,19,10,0.0463
n12,minbreak,3,True,1101,23,10,0.053
n12,minbreak,4,True,1666,20,10,0.0749
n12,minbreak,5,True,1586,13,10,0.0716
n12,minbreak,6,True,8452,14,10,0.3471
n12,minbreak,7,True,2685,21,10,0.1178
n12,minbreak,8,True,4053,19,10,0.1721
n12,minbreak,9,True,324,17,10,0.0212
n12,minbreak,10,True,6183,23,10,0.2534
n12,minbreak,11,True,496,21,10,0.0285
n12,minbreak,12,True,899,14,10,0.0434
n12,minbreak,13,True,514,12,10,0.0289
n12,minbreak,14,True,1018,20,10,0.0484
n12,minbreak,15,True,742,20,10,0.0383
n12,minbreak,16,True,2743,21,10,0.1166
n12,minbreak,17,True,391,14,10,0.0241
n12,minbreak,18,True,4984,16,10,0.2068
n12,minbreak,19,True,837,19,10,0.0415
n12,minbreak,20,True,5066,18,10,0.2081
n12,minbreak,21,True,688,22,10,0.035
n12,minbreak,22,True,3184,17,10,0.1343
n12,minbreak,23,True,1595,39,10,0.0721
n12,minbreak,24,True,1916,45,10,0.0847
n12,minbreak,25,True,318,21,10,0.0205
n12,minbreak,26,True,7442,19,10,0.3064
n12,minbreak,27,True,722,20,10,0.0395
n12,minbreak,28,True,430,20,10,0.0255
n12,minbreak,29,True,1654,21,10,0.0738
n12,minbreak,30,True,5208,35,10,0.2153
n12,minbreak,31,True,330,15,10,0.0215
n12,minbreak,32,True,1021,16,10,0.0483
n12,minbreak,33,True,357,18,10,0.0225
n12,minbreak,34,True,738,26,10,0.0381
n12,minbreak,35,True,2577,17,10,0.1105
n12,minbreak,36,True,480,22,10,0.0277
n12,minbreak,37,True,594,28,10,0.0322
n12,minbreak,38,True,3082,15,10,0.1317
n12,minbreak,39,True,1225,14,10,0.056
n12,minbreak,40,True,9669,30,10,0.389
n12,minbreak,41,True,7302,19,10,0.3008
n12,minbreak,42,True,1574,15,10,0.0724
n12,minbreak,43,True,555,14,10,0.0297
n12,minbreak,44,True,1889,38,10,0.0834
n12,minbreak,45,True,352,17,10,0.0218
n12,minbreak,46,True,6270,28,10,0.256
n12,minbreak,47,True,2909,19,10,0.1236
n12,minbreak,48,True,950,14,10,0.0457
n12,minbreak,49,True,6165,12,10,0.2522
n12,minbreak,50,True,695,23,10,0.0359
n12,minbreak,51,True,8504,21,10,0.3499
n12,minbreak,52,True,559,18,10,0.0304
n12,minbreak,53,True,745,34,10,0.0378
n12,minbreak,54,True,5186,18,10,0.2122
n12,minbreak,55,True,6193,19,10,0.2581
n12,minbreak,56,True,6286,24,10,0.2605
n12,minbreak,57,True,5098,29,10,0.2102
n12,minbreak,58,True,1637,15,10,0.0731
n12,minbreak,59,True,413,21,10,0.0252
n12,minbreak,60,True,597,20,10,0.0326
n12,minbreak,61,True,581,20,10,0.0313
n12,minbreak,62,True,816,16,10,0.0404
n12,minbreak,63,True,1126,19,10,0.0526
n12,minbreak,64,True,2077,29,10,0.0906
n12,minbreak,65,True,3899,21,10,0.167
n12,minbreak,66,True,2287,18,10,0.1003
n12,minbreak,67,True,2067,23,10,0.0903
n12,minbreak,68,True,958,16,10,0.0466
n12,minbreak,69,True,8519,26,10,0.3514
n12,minbreak,70,True,1473,15,10,0.0682
n12,minbreak,71,True,318,16,10,0.0205
n12,minbreak,72,True,5062,20,10,0.2095
n12,minbreak,73,True,3914,18,10,0.1668
n12,minbreak,74,True,3960,31,10,0.1649
n12,minbreak,75,True,581,18,10,0.0323
n12,minbreak,76,True,2703,13,10,0.1168
n12,minbreak,77,True,5050,29,10,0.2102
n12,minbreak,78,True,1562,21,10,0.0705
n12,minbreak,79,True,6363,19,10,0.2648
n12,minbreak,80,True,642,20,10,0.0339
n12,minbreak,81,True,3028,18,10,0.1276
n12,minbreak,82,True,499,21,10,0.0278
n12,minbreak,83,True,3899,29,10,0.1649
n12,minbreak,84,True,5120,16,10,0.2137
n12,minbreak,85,True,498,26,10,0.0277
n12,minbreak,86,True,8506,31,10,0.3445
n12,minbreak,87,True,9640,17,10,0.3917
n12,minbreak,88,True,319,16,10,0.021
n12,minbreak,89,True,601,32,10,0.0322
n12,minbreak,90,True,678,19,10,0.0354
n12,minbreak,91,True,764,15,10,0.0388
n12,minbreak,92,True,4307,26,10,0.1812
n12,minbreak,93,True,1265,25,10,0.0586
n12,minbreak,94,True,1979,24,10,0.0868
n12,minbreak,95,True,510,19,10,0.0277
n12,minbreak,96,True,1476,14,10,0.0665
n12,minbreak,97,True,5423,16,10,0.2226
