scale,policy,instance_idx,solved,cumulative_flips,best_flips,n_tries,time_s
n10,noveltyplus,18,True,35,0,10,0.001
n10,noveltyplus,19,True,26,2,10,0.0008
n10,noveltyplus,20,True,35,1,10,0.0009
n10,noveltyplus,21,True,28,1,10,0.0008
n10,noveltyplus,22,True,35,2,10,0.0009
n10,noveltyplus,23,True,36,1,10,0.0009
n10,noveltyplus,24,True,35,2,10,0.0009
n10,noveltyplus,25,True,31,1,10,0.0008
n10,noveltyplus,26,True,28,1,10,0.0008
n10,noveltyplus,27,True,31,1,10,0.001
n10,noveltyplus,28,True,42,2,10,0.001
n10,noveltyplus,29,True,33,1,10,0.001
n10,noveltyplus,30,True,21,1,10,0.0008
n10,noveltyplus,31,True,31,0,10,0.001
n10,noveltyplus,32,True,32,1,10,0.0008
n10,noveltyplus,33,True,42,1,10,0.0011
n10,noveltyplus,34,True,30,1,10,0.001
n10,noveltyplus,35,True,32,1,10,0.001
n10,noveltyplus,36,True,36,1,10,0.0009
n10,noveltyplus,37,True,34,1,10,0.001
n10,noveltyplus,38,True,34,2,10,0.0009
n10,noveltyplus,39,True,33,1,10,0.0009
n10,noveltyplus,40,True,25,1,10,0.0008
n10,noveltyplus,41,True,31,1,10,0.0009
n10,noveltyplus,42,True,30,0,10,0.0008
n10,noveltyplus,43,True,30,1,10,0.0009
n10,noveltyplus,44,True,30,0,10,0.0009
n10,noveltyplus,45,True,30,1,10,0.0008
n10,noveltyplus,46,True,32,1,10,0.0009
n10,noveltyplus,47,True,30,1,10,0.0008
n10,noveltyplus,48,True,28,1,10,0.0009
n10,noveltyplus,49,True,24,1,10,0.0009
n10,noveltyplus,50,True,35,3,10,0.0009
n10,noveltyplus,51,True,34,1,10,0.0009
n10,noveltyplus,52,True,25,2,10,0.0008
n10,noveltyplus,53,True,17,1,10,0.0008
n10,noveltyplus,54,True,34,1,10,0.0009
n10,noveltyplus,55,True,29,1,10,0.0009
n10,noveltyplus,56,True,28,1,10,0.0008
n10,noveltyplus,57,True,31,1,10,0.0009
n10,noveltyplus,58,True,24,0,10,0.0009
n10,noveltyplus,59,True,28,1,10,0.0009
n10,noveltyplus,60,True,36,2,10,0.001
n10,noveltyplus,61,True,30,1,10,0.0008
n10,noveltyplus,62,True,34,0,10,0.0009
n10,noveltyplus,63,True,30,0,10,0.0009
n10,noveltyplus,64,True,29,1,10,0.0008
n10,noveltyplus,65,True,36,2,10,0.0009
n10,noveltyplus,66,True,32,2,10,0.0009
n10,noveltyplus,67,True,31,0,10,0.0009
n10,noveltyplus,68,True,32,2,10,0.0009
n10,noveltyplus,69,True,24,0,10,0.0009
n10,noveltyplus,70,True,28,1,10,0.0009
n10,noveltyplus,71,True,21,1,10,0.0009
n10,noveltyplus,72,True,30,1,10,0.0008
n10,noveltyplus,73,True,33,2,10,0.001
n10,noveltyplus,74,True,36,2,10,0.0009
n10,noveltyplus,75,True,36,0,10,0.0009
n10,noveltyplus,76,True,40,1,10,0.0009
n10,noveltyplus,77,True,27,0,10,0.0008
n10,noveltyplus,78,True,37,1,10,0.0009
n10,noveltyplus,79,True,31,0,10,0.001
n10,noveltyplus,80,True,36,2,10,0.0009
n10,noveltyplus,81,True,33,2,10,0.001
n10,noveltyplus,82,True,33,1,10,0.001
n10,noveltyplus,83,True,29,1,10,0.0008
n10,noveltyplus,84,True,33,1,10,0.0009
n10,noveltyplus,85,True,39,2,10,0.001
n10,noveltyplus,86,True,29,0,10,0.0008
n10,noveltyplus,87,True,31,1,10,0.001
n10,noveltyplus,88,True,35,1,10,0.001
n10,noveltyplus,89,True,30,1,10,0.0008
n10,noveltyplus,90,True,29,0,10,0.0009
n10,noveltyplus,91,True,40,2,10,0.0009
n10,noveltyplus,92,True,26,1,10,0.0009
n10,noveltyplus,93,True,30,2,10,0.0008
n10,noveltyplus,94,True,39,1,10,0.001
n10,noveltyplus,95,True,26,0,10,0.0008
n10,noveltyplus,96,True,36,1,10,0.0009
n10,noveltyplus,97,True,33,1,10,0.001
n10,noveltyplus,98,True,37,1,10,0.0009
n10,noveltyplus,99,True,33,2,10,0.001
n10,interian(n50),0,True,31,2,10,0.0033
n10,interian(n50),1,True,38,0,10,0.0031
n10,interian(n50),2,True,25,1,10,0.0022
n10,interian(n50),3,True,30,0,10,0.0026
n10,interian(n50),4,True,36,1,10,0.003
n10,interian(n50),5,True,36,1,10,0.003
n10,interian(n50),6,True,31,1,10,0.0025
n10,interian(n50),7,True,43,1,10,0.0033
n10,interian(n50),8,True,33,1,10,0.0026
n10,interian(n50),9,True,34,2,10,0.0027
n10,interian(n50),10,True,44,3,10,0.0035
n10,interian(n50),11,True,24,1,10,0.0021
n10,interian(n50),12,True,27,1,10,0.0022
n10,interian(n50),13,True,31,1,10,0.0025
n10,interian(n50),14,True,35,0,10,0.0029
n10,interian(n50),15,True,30,1,10,0.0026
n10,interian(n50),16,True,31,1,10,0.0025
n10,interian(n50),17,True,35,1,10,0.0028
n10,interian(n50),18,True,44,2,10,0.0035
n10,interian(n50),19,True,34,0,10,0.0027
n10,interian(n50),20,True,29,1,10,0.0024
n10,interian(n50),21,True,30,1,10,0.0025
n10,interian(n50),22,True,30,1,10,0.0024
n10,interian(n50),23,True,35,2,10,0.0028
n10,interian(n50),24,True,29,1,10,0.0024
n10,interian(n50),25,True,31,1,10,0.0025
n10,interian(n50),26,True,27,1,10,0.0023
n10,interian(n50),27,True,29,2,10,0.0025
n10,interian(n50),28,True,23,0,10,0.002
n10,interian(n50),29,True,31,1,10,0.0026
n10,interian(n50),30,True,30,2,10,0.0026
n10,interian(n50),31,True,25,2,10,0.0023
n10,interian(n50),32,True,36,1,10,0.0028
n10,interian(n50),33,True,32,1,10,0.0027
n10,interian(n50),34,True,25,1,10,0.0022
n10,interian(n50),35,True,34,1,10,0.0028
n10,interian(n50),36,True,32,2,10,0.0026
n10,interian(n50),37,True,34,2,10,0.0028
n10,interian(n50),38,True,32,2,10,0.0026
n10,interian(n50),39,True,32,2,10,0.0026
n10,interian(n50),40,True,32,2,10,0.0027
n10,interian(n50),41,True,35,2,10,0.0029
n10,interian(n50),42,True,36,2,10,0.0028
n10,interian(n50),43,True,33,2,10,0.0028
n10,interian(n50),44,True,44,1,10,0.0035
n10,interian(n50),45,True,33,2,10,0.0026
n10,interian(n50),46,True,29,1,10,0.0024
n10,interian(n50),47,True,33,1,10,0.0026
n10,interian(n50),48,True,27,0,10,0.0024
n10,interian(n50),49,True,32,2,10,0.0027
n10,interian(n50),50,True,31,1,10,0.0025
n10,interian(n50),51,True,23,0,10,0.002
n10,interian(n50),52,True,31,1,10,0.0025
n10,interian(n50),53,True,30,1,10,0.0026
n10,interian(n50),54,True,31,2,10,0.0025
n10,interian(n50),55,True,31,1,10,0.0025
n10,interian(n50),56,True,31,2,10,0.0025
n10,interian(n50),57,True,33,1,10,0.0026
n10,interian(n50),58,True,33,1,10,0.003
n10,interian(n50),59,True,31,2,10,0.0026
n10,interian(n50),60,True,30,1,10,0.0026
n10,interian(n50),61,True,25,0,10,0.0022
n10,interian(n50),62,True,38,0,10,0.0029
n10,interian(n50),63,True,34,1,10,0.0029
n10,interian(n50),64,True,31,2,10,0.0025
n10,interian(n50),65,True,27,0,10,0.0022
n10,interian(n50),66,True,41,2,10,0.0031
n10,interian(n50),67,True,28,1,10,0.0023
n10,interian(n50),68,True,30,1,10,0.0024
n10,interian(n50),69,True,38,1,10,0.0031
n10,interian(n50),70,True,32,1,10,0.0027
n10,interian(n50),71,True,38,0,10,0.0031
n10,interian(n50),72,True,35,0,10,0.0028
n10,interian(n50),73,True,37,2,10,0.003
n10,interian(n50),74,True,29,1,10,0.0024
n10,interian(n50),75,True,35,0,10,0.0027
n10,interian(n50),76,True,29,2,10,0.0024
n10,interian(n50),77,True,34,1,10,0.0027
n10,interian(n50),78,True,32,1,10,0.0026
n10,interian(n50),79,True,39,2,10,0.0031
n10,interian(n50),80,True,25,1,10,0.0021
n10,interian(n50),81,True,40,1,10,0.0032
n10,interian(n50),82,True,34,1,10,0.0028
n10,interian(n50),83,True,30,0,10,0.0024
n10,interian(n50),84,True,34,1,10,0.0027
n10,interian(n50),85,True,45,2,10,0.0036
n10,interian(n50),86,True,31,1,10,0.0025
n10,interian(n50),87,True,30,1,10,0.0026
n10,interian(n50),88,True,39,2,10,0.0031
n10,interian(n50),89,True,30,1,10,0.0024
n10,interian(n50),90,True,32,0,10,0.0035
n10,interian(n50),91,True,36,2,10,0.0028
n10,interian(n50),92,True,36,2,10,0.003
n10,interian(n50),93,True,30,1,10,0.0025
n10,interian(n50),94,True,34,1,10,0.0028
n10,interian(n50),95,True,40,2,10,0.0031
n10,interian(n50),96,True,18,0,10,0.0017
n10,interian(n50),97,True,29,0,10,0.0025
n10,interian(n50),98,True,35,1,10,0.0027
n10,interian(n50),99,True,34,2,10,0.0029
n10,ours(run7),0,True,23,1,10,0.0034
n10,ours(run7),1,True,33,1,10,0.0033
n10,ours(run7),2,True,21,0,10,0.0022
n10,ours(run7),3,True,37,2,10,0.0035
n10,ours(run7),4,True,31,2,10,0.0031
n10,ours(run7),5,True,30,0,10,0.0029
n10,ours(run7),6,True,30,1,10,0.0029
n10,ours(run7),7,True,29,1,10,0.0028
n10,ours(run7),8,True,24,0,10,0.0024
n10,ours(run7),9,True,27,0,10,0.0026
n10,ours(run7),10,True,28,0,10,0.0028
n10,ours(run7),11,True,37,2,10,0.0034
n10,ours(run7),12,True,35,1,10,0.0032
n10,ours(run7),13,True,25,0,10,0.0025
n10,ours(run7),14,True,31,1,10,0.003
n10,ours(run7),15,True,33,2,10,0.0032
n10,ours(run7),16,True,31,2,10,0.0029
n10,ours(run7),17,True,37,2,10,0.0033
n10,ours(run7),18,True,25,1,10,0.0026
n10,ours(run7),19,True,31,2,10,0.0029
n10,ours(run7),20,True,27,1,10,0.0026
n10,ours(run7),21,True,27,0,10,0.0027
n10,ours(run7),22,True,31,1,10,0.0029
n10,ours(run7),23,True,27,1,10,0.0026
n10,ours(run7),24,True,30,1,10,0.0029
n10,ours(run7),25,True,33,1,10,0.0031
n10,ours(run7),26,True,38,2,10,0.0034
n10,ours(run7),27,True,28,1,10,0.0028
n10,ours(run7),28,True,40,1,10,0.0035
n10,ours(run7),29,True,32,1,10,0.0032
n10,ours(run7),30,True,35,1,10,0.0033
n10,ours(run7),31,True,27,1,10,0.0027
n10,ours(run7),32,True,25,1,10,0.0025
n10,ours(run7),33,True,32,1,10,0.0031
n10,ours(run7),34,True,31,1,10,0.003
n10,ours(run7),35,True,27,0,10,0.0027
n10,ours(run7),36,True,32,1,10,0.003
n10,ours(run7),37,True,32,2,10,0.0031
n10,ours(run7),38,True,28,0,10,0.0027
n10,ours(run7),39,True,35,2,10,0.0032
n10,ours(run7),40,True,28,1,10,0.0027
n10,ours(run7),41,True,26,0,10,0.0027
n10,ours(run7),42,True,35,1,10,0.0032
n10,ours(run7),43,True,44,2,10,0.004
n10,ours(run7),44,True,44,2,10,0.004
n10,ours(run7),45,True,36,0,10,0.0032
n10,ours(run7),46,True,28,1,10,0.0027
n10,ours(run7),47,True,29,1,10,0.0028
n10,ours(run7),48,True,29,2,10,0.0029
n10,ours(run7),49,True,36,1,10,0.0034
n10,ours(run7),50,True,29,1,10,0.0028
n10,ours(run7),51,True,36,1,10,0.0033
n10,ours(run7),52,True,36,1,10,0.0033
n10,ours(run7),53,True,33,0,10,0.0032
n10,ours(run7),54,True,38,2,10,0.0034
n10,ours(run7),55,True,28,0,10,0.0026
n10,ours(run7),56,True,26,0,10,0.0026
n10,ours(run7),57,True,31,1,10,0.0029
n10,ours(run7),58,True,34,1,10,0.0033
n10,ours(run7),59,True,30,1,10,0.003
n10,ours(run7),60,True,28,2,10,0.0028
n10,ours(run7),61,True,32,0,10,0.003
n10,ours(run7),62,True,34,1,10,0.0031
n10,ours(run7),63,True,24,0,10,0.0025
n10,ours(run7),64,True,32,1,10,0.003
n10,ours(run7),65,True,24,1,10,0.0024
n10,ours(run7),66,True,34,1,10,0.0032
n10,ours(run7),67,True,38,0,10,0.0034
n10,ours(run7),68,True,30,0,10,0.0028
n10,ours(run7),69,True,35,2,10,0.0033
n10,ours(run7),70,True,26,1,10,0.0027
n10,ours(run7),71,True,36,2,10,0.0035
n10,ours(run7),72,True,33,2,10,0.0031
n10,ours(run7),73,True,17,0,10,0.002
n10,ours(run7),74,True,32,0,10,0.003
n10,ours(run7),75,True,27,2,10,0.0026
n10,ours(run7),76,True,30,2,10,0.0028
n10,ours(run7),77,True,35,1,10,0.0032
n10,ours(run7),78,True,27,1,10,0.0026
n10,ours(run7),79,True,25,1,10,0.0026
n10,ours(run7),80,True,29,0,10,0.0028
n10,ours(run7),81,True,25,1,10,0.0026
n10,ours(run7),82,True,26,1,10,0.0027
n10,ours(run7),83,True,27,0,10,0.0026
n10,ours(run7),84,True,24,0,10,0.0024
n10,ours(run7),85,True,32,1,10,0.0031
n10,ours(run7),86,True,29,1,10,0.0028
n10,ours(run7),87,True,30,1,10,0.0029
n10,ours(run7),88,True,29,1,10,0.0029
n10,ours(run7),89,True,31,2,10,0.0029
n10,ours(run7),90,True,34,1,10,0.0032
n10,ours(run7),91,True,22,0,10,0.0022
n10,ours(run7),92,True,33,2,10,0.0032
n10,ours(run7),93,True,36,2,10,0.0033
n10,ours(run7),94,True,31,2,10,0.003
n10,ours(run7),95,True,26,0,10,0.0026
n10,ours(run7),96,True,38,1,10,0.0034
n10,ours(run7),97,True,30,2,10,0.0029
n10,ours(run7),98,True,30,2,10,0.0029
n10,ours(run7),99,True,32,0,10,0.0031
n10,ours_online_kl(run7),0,True,32,2,10,0.0037
n10,ours_online_kl(run7),1,True,34,2,10,0.0035
n10,ours_online_kl(run7),2,True,31,0,10,0.0031
n10,ours_online_kl(run7),3,True,30,0,10,0.0031
n10,ours_online_kl(run7),4,True,31,1,10,0.0032
n10,ours_online_kl(run7),5,True,33,2,10,0.0033
n10,ours_online_kl(run7),6,True,30,1,10,0.003
n10,ours_online_kl(run7),7,True,28,1,10,0.0028
n10,ours_online_kl(run7),8,True,26,1,10,0.0027
n10,ours_online_kl(run7),9,True,25,0,10,0.0027
n10,ours_online_kl(run7),10,True,34,1,10,0.0034
n10,ours_online_kl(run7),11,True,20,0,10,0.0023
n10,ours_online_kl(run7),12,True,27,2,10,0.0029
n10,ours_online_kl(run7),13,True,25,1,10,0.0026
n10,ours_online_kl(run7),14,True,33,1,10,0.0033
n10,ours_online_kl(run7),15,True,38,1,10,0.0037
n10,ours_online_kl(run7),16,True,26,0,10,0.0027
n10,ours_online_kl(run7),17,True,27,1,10,0.0027
n10,ours_online_kl(run7),18,True,25,1,10,0.0027
n10,ours_online_kl(run7),19,True,34,1,10,0.0033
n10,ours_online_kl(run7),20,True,33,1,10,0.0032
n10,ours_online_kl(run7),21,True,39,2,10,0.0036
n10,ours_online_kl(run7),22,True,26,0,10,0.0027
n10,ours_online_kl(run7),23,True,27,2,10,0.0029
n10,ours_online_kl(run7),24,True,36,1,10,0.0034
n10,ours_online_kl(run7),25,True,40,2,10,0.0037
n10,ours_online_kl(run7),26,True,31,1,10,0.0032
n10,ours_online_kl(run7),27,True,23,0,10,0.0026
n10,ours_online_kl(run7),28,True,31,1,10,0.0032
n10,ours_online_kl(run7),29,True,36,2,10,0.0035
n10,ours_online_kl(run7),30,True,27,1,10,0.0029
n10,ours_online_kl(run7),31,True,33,2,10,0.0033
n10,ours_online_kl(run7),32,True,33,1,10,0.0032
n10,ours_online_kl(run7),33,True,37,1,10,0.0036
n10,ours_online_kl(run7),34,True,23,1,10,0.0026
n10,ours_online_kl(run7),35,True,36,2,10,0.0036
n10,ours_online_kl(run7),36,True,37,0,10,0.0035
n10,ours_online_kl(run7),37,True,29,2,10,0.003
n10,ours_online_kl(run7),38,True,25,1,10,0.0027
n10,ours_online_kl(run7),39,True,30,1,10,0.003
n10,ours_online_kl(run7),40,True,34,0,10,0.0032
n10,ours_online_kl(run7),41,True,26,0,10,0.0029
n10,ours_online_kl(run7),42,True,31,2,10,0.0031
n10,ours_online_kl(run7),43,True,39,2,10,0.0038
n10,ours_online_kl(run7),44,True,32,1,10,0.0033
n10,ours_online_kl(run7),45,True,31,1,10,0.0031
n10,ours_online_kl(run7),46,True,31,2,10,0.0031
n10,ours_online_kl(run7),47,True,26,0,10,0.0027
n10,ours_online_kl(run7),48,True,31,0,10,0.0031
n10,ours_online_kl(run7),49,True,24,2,10,0.0028
n10,ours_online_kl(run7),50,True,35,1,10,0.0034
n10,ours_online_kl(run7),51,True,31,1,10,0.003
n10,ours_online_kl(run7),52,True,30,1,10,0.003
n10,ours_online_kl(run7),53,True,33,2,10,0.0034
n10,ours_online_kl(run7),54,True,24,0,10,0.0026
n10,ours_online_kl(run7),55,True,34,1,10,0.0032
n10,ours_online_kl(run7),56,True,32,0,10,0.0031
n10,ours_online_kl(run7),57,True,24,1,10,0.0027
n10,ours_online_kl(run7),58,True,24,1,10,0.0027
n10,ours_online_kl(run7),59,True,37,2,10,0.0036
n10,ours_online_kl(run7),60,True,30,2,10,0.0032
n10,ours_online_kl(run7),61,True,30,0,10,0.0031
n10,ours_online_kl(run7),62,True,27,0,10,0.0028
n10,ours_online_kl(run7),63,True,20,0,10,0.0024
n10,ours_online_kl(run7),64,True,35,2,10,0.0033
n10,ours_online_kl(run7),65,True,33,0,10,0.0033
n10,ours_online_kl(run7),66,True,36,2,10,0.0034
n10,ours_online_kl(run7),67,True,37,2,10,0.0035
n10,ours_online_kl(run7),68,True,33,1,10,0.0033
n10,ours_online_kl(run7),69,True,37,2,10,0.0036
n10,ours_online_kl(run7),70,True,22,1,10,0.0025
n10,ours_online_kl(run7),71,True,37,2,10,0.0037
n10,ours_online_kl(run7),72,True,29,1,10,0.0029
n10,ours_online_kl(run7),73,True,25,0,10,0.0027
n10,ours_online_kl(run7),74,True,37,1,10,0.0035
n10,ours_online_kl(run7),75,True,25,1,10,0.0026
n10,ours_online_kl(run7),76,True,29,1,10,0.0029
n10,ours_online_kl(run7),77,True,35,1,10,0.0033
n10,ours_online_kl(run7),78,True,29,1,10,0.003
n10,ours_online_kl(run7),79,True,32,2,10,0.0032
n10,ours_online_kl(run7),80,True,30,2,10,0.0029
n10,ours_online_kl(run7),81,True,28,1,10,0.0029
n10,ours_online_kl(run7),82,True,28,1,10,0.003
n10,ours_online_kl(run7),83,True,33,2,10,0.0032
n10,ours_online_kl(run7),84,True,28,0,10,0.0028
n10,ours_online_kl(run7),85,True,28,1,10,0.0029
n10,ours_online_kl(run7),86,True,35,3,10,0.0034
n10,ours_online_kl(run7),87,True,32,1,10,0.0032
n10,ours_online_kl(run7),88,True,22,0,10,0.0025
n10,ours_online_kl(run7),89,True,34,1,10,0.0032
n10,ours_online_kl(run7),90,True,24,0,10,0.0026
n10,ours_online_kl(run7),91,True,27,0,10,0.0028
n10,ours_online_kl(run7),92,True,33,1,10,0.0033
n10,ours_online_kl(run7),93,True,41,2,10,0.0037
n10,ours_online_kl(run7),94,True,40,1,10,0.0038
n10,ours_online_kl(run7),95,True,30,2,10,0.003
n10,ours_online_kl(run7),96,True,35,2,10,0.0033
n10,ours_online_kl(run7),97,True,30,0,10,0.0031
n10,ours_online_kl(run7),98,True,26,0,10,0.0027
n10,ours_online_kl(run7),99,True,36,2,10,0.0035
n10,ours_online_success_kl(run7),0,True,33,1,10,0.0222
n10,ours_online_success_kl(run7),1,True,34,1,10,0.0179
n10,ours_online_success_kl(run7),2,True,31,0,10,0.0133
n10,ours_online_success_kl(run7),3,True,39,2,10,0.0156
n10,ours_online_success_kl(run7),4,True,41,3,10,0.016
n10,ours_online_success_kl(run7),5,True,37,2,10,0.0151
n10,ours_online_success_kl(run7),6,True,34,2,10,0.0144
n10,ours_online_success_kl(run7),7,True,33,1,10,0.0141
n10,ours_online_success_kl(run7),8,True,34,2,10,0.0143
n10,ours_online_success_kl(run7),9,True,34,2,10,0.0144
n10,ours_online_success_kl(run7),10,True,26,1,10,0.0129
n10,ours_online_success_kl(run7),11,True,25,0,10,0.0117
n10,ours_online_success_kl(run7),12,True,29,1,10,0.0138
n10,ours_online_success_kl(run7),13,True,30,1,10,0.0153
n10,ours_online_success_kl(run7),14,True,30,0,10,0.013
n10,ours_online_success_kl(run7),15,True,30,1,10,0.0135
n10,ours_online_success_kl(run7),16,True,30,1,10,0.0134
n10,ours_online_success_kl(run7),17,True,37,2,10,0.015
n10,ours_online_success_kl(run7),18,True,33,1,10,0.0143
n10,ours_online_success_kl(run7),19,True,31,2,10,0.0136
n10,ours_online_success_kl(run7),20,True,30,1,10,0.0135
n10,ours_online_success_kl(run7),21,True,35,2,10,0.0145
n10,ours_online_success_kl(run7),22,True,32,0,10,0.0133
n10,ours_online_success_kl(run7),23,True,30,0,10,0.0129
n10,ours_online_success_kl(run7),24,True,35,1,10,0.0145
n10,ours_online_success_kl(run7),25,True,26,1,10,0.0125
n10,ours_online_success_kl(run7),26,True,20,0,10,0.01
n10,ours_online_success_kl(run7),27,True,36,2,10,0.0149
n10,ours_online_success_kl(run7),28,True,32,1,10,0.0138
n10,ours_online_success_kl(run7),29,True,34,2,10,0.0144
n10,ours_online_success_kl(run7),30,True,31,0,10,0.0132
n10,ours_online_success_kl(run7),31,True,34,2,10,0.0146
n10,ours_online_success_kl(run7),32,True,27,1,10,0.0128
n10,ours_online_success_kl(run7),33,True,34,2,10,0.0145
n10,ours_online_success_kl(run7),34,True,24,0,10,0.0116
n10,ours_online_success_kl(run7),35,True,23,1,10,0.012
n10,ours_online_success_kl(run7),36,True,30,1,10,0.0135
n10,ours_online_success_kl(run7),37,True,36,2,10,0.015
n10,ours_online_success_kl(run7),38,True,33,1,10,0.0142
n10,ours_online_success_kl(run7),39,True,33,1,10,0.014
n10,ours_online_success_kl(run7),40,True,34,2,10,0.0143
n10,ours_online_success_kl(run7),41,True,36,3,10,0.015
n10,ours_online_success_kl(run7),42,True,41,3,10,0.0158
n10,ours_online_success_kl(run7),43,True,23,0,10,0.0114
n10,ours_online_success_kl(run7),44,True,37,1,10,0.0151
n10,ours_online_success_kl(run7),45,True,32,1,10,0.0139
n10,ours_online_success_kl(run7),46,True,43,2,10,0.0164
n10,ours_online_success_kl(run7),47,True,32,1,10,0.0138
